id,text,date,source,clean,token_count
news_406,Novo ready to seek German insurance coverage of Wegovy for heart use - Reuters. Novo ready to seek German insurance coverage of Wegovy for heart use Reuters,2024-03-25,news,novo ready seek german insurance coverage wegovy heart use reuters novo ready seek german insurance coverage wegovy heart use reuters,20
news_407,Digital health company Ro launches GLP-1 insurance-coverage checker to help patients navigate costs - CNBC. Digital health company Ro launches GLP-1 insurance-coverage checker to help patients navigate costs CNBC,2024-08-13,news,digital health company launch glp insurancecoverage checker help patient navigate cost cnbc digital health company launch glp insurancecoverage checker help patient navigate cost cnbc,24
news_408,"Novo Nordisk's Wegovy wins FDA approval for cutting heart disease risks, in move that could expand insurance coverage - CNBC. Novo Nordisk's Wegovy wins FDA approval for cutting heart disease risks, in move that could expand insurance coverage CNBC",2024-03-08,news,novo nordisks wegovy win fda approval cutting heart disease risk move could expand insurance coverage cnbc novo nordisks wegovy win fda approval cutting heart disease risk move could expand insurance coverage cnbc,32
news_409,"Medicare and Medicaid would cover Ozempic, Wegovy under new Biden rule - Axios. Medicare and Medicaid would cover Ozempic, Wegovy under new Biden rule Axios",2024-11-26,news,medicare medicaid cover ozempic wegovy new biden rule axios medicare medicaid cover ozempic wegovy new biden rule axios,18
news_410,Obamacare plans don't have to cover weight loss drugs. The government is considering changing that - statnews.com. Obamacare plans don't have to cover weight loss drugs. The government is considering changing that statnews.com,2024-02-20,news,obamacare plan dont cover weight loss drug government considering changing statnewscom obamacare plan dont cover weight loss drug government considering changing statnewscom,22
news_411,Cigna will cap how much insurance can spend on weight loss drugs as it tries to expand coverage - CNBC. Cigna will cap how much insurance can spend on weight loss drugs as it tries to expand coverage CNBC,2024-03-07,news,cigna cap much insurance spend weight loss drug try expand coverage cnbc cigna cap much insurance spend weight loss drug try expand coverage cnbc,24
news_412,"Is Wegovy covered by Medicare? Coverage, costs, and more - Medical News Today. Is Wegovy covered by Medicare? Coverage, costs, and more Medical News Today",2024-09-18,news,wegovy covered medicare coverage cost medical news today wegovy covered medicare coverage cost medical news today,16
news_413,Exclusive | Wegovy: First Medicare Health Plans to Start Paying for Weight-Loss Drug - WSJ - The Wall Street Journal. Exclusive | Wegovy: First Medicare Health Plans to Start Paying for Weight-Loss Drug - WSJ The Wall Street Journal,2024-03-28,news,exclusive wegovy first medicare health plan start paying weightloss drug wsj wall street journal exclusive wegovy first medicare health plan start paying weightloss drug wsj wall street journal,28
news_414,Biden proposes weight loss drug coverage for people on Medicare and Medicaid - NBC News. Biden proposes weight loss drug coverage for people on Medicare and Medicaid NBC News,2024-11-26,news,biden proposes weight loss drug coverage people medicare medicaid nbc news biden proposes weight loss drug coverage people medicare medicaid nbc news,22
news_415,G-BA Denies Health Insurance Coverage for Novo Nordisk's Weight Loss Drug Wegovy - NAVLIN DAILY. G-BA Denies Health Insurance Coverage for Novo Nordisk's Weight Loss Drug Wegovy NAVLIN DAILY,2024-03-25,news,gba denies health insurance coverage novo nordisks weight loss drug wegovy navlin daily gba denies health insurance coverage novo nordisks weight loss drug wegovy navlin daily,26
news_416,Wegovy: 3.6 million Medicare enrollees may now be eligible for coverage - CNN. Wegovy: 3.6 million Medicare enrollees may now be eligible for coverage CNN,2024-04-24,news,wegovy million medicare enrollee may eligible coverage cnn wegovy million medicare enrollee may eligible coverage cnn,16
news_417,Healthy Returns: Covering weight loss drugs could cost Medicare $35 billion through 2034 - CNBC. Healthy Returns: Covering weight loss drugs could cost Medicare $35 billion through 2034 CNBC,2024-10-15,news,healthy return covering weight loss drug could cost medicare billion cnbc healthy return covering weight loss drug could cost medicare billion cnbc,22
news_418,Popular weight-loss drugs' costs threaten health insurance sustainability - Detroit Free Press. Popular weight-loss drugs' costs threaten health insurance sustainability Detroit Free Press,2024-02-23,news,popular weightloss drug cost threaten health insurance sustainability detroit free press popular weightloss drug cost threaten health insurance sustainability detroit free press,22
news_419,"Medicaid fuels US coverage of Novo, Lilly weight-loss drugs - Reuters. Medicaid fuels US coverage of Novo, Lilly weight-loss drugs Reuters",2024-11-18,news,medicaid fuel coverage novo lilly weightloss drug reuters medicaid fuel coverage novo lilly weightloss drug reuters,16
news_420,Weight-loss drug Wegovy can be marketed for heart benefits after FDA label update - CNN. Weight-loss drug Wegovy can be marketed for heart benefits after FDA label update CNN,2024-03-08,news,weightloss drug wegovy marketed heart benefit fda label update cnn weightloss drug wegovy marketed heart benefit fda label update cnn,20
news_421,"Despite new Wegovy coverage, Medicare patients may face high drug costs and other hurdles - statnews.com. Despite new Wegovy coverage, Medicare patients may face high drug costs and other hurdles statnews.com",2024-03-22,news,despite new wegovy coverage medicare patient may face high drug cost hurdle statnewscom despite new wegovy coverage medicare patient may face high drug cost hurdle statnewscom,26
news_422,Medicare Will Now Cover Wegovy for Heart Disease — but Not Weight Loss - People.com. Medicare Will Now Cover Wegovy for Heart Disease — but Not Weight Loss People.com,2024-03-22,news,medicare cover wegovy heart disease weight loss peoplecom medicare cover wegovy heart disease weight loss peoplecom,16
news_423,"Ozempic: Medicare, Medicaid Cover Only Small Number of Prescriptions - Healthline. Ozempic: Medicare, Medicaid Cover Only Small Number of Prescriptions Healthline",2024-08-13,news,ozempic medicare medicaid cover small number prescription healthline ozempic medicare medicaid cover small number prescription healthline,16
news_424,Medicare will cover Wegovy to reduce heart disease risk - NBC News. Medicare will cover Wegovy to reduce heart disease risk NBC News,2024-03-21,news,medicare cover wegovy reduce heart disease risk nbc news medicare cover wegovy reduce heart disease risk nbc news,18
news_425,Why half of all workers may struggle to get weight-loss drug health insurance coverage - CNBC. Why half of all workers may struggle to get weight-loss drug health insurance coverage CNBC,2024-05-30,news,half worker may struggle weightloss drug health insurance coverage cnbc half worker may struggle weightloss drug health insurance coverage cnbc,20
news_426,"These U.S. Health Insurers Will Now Cover Wegovy, the Wildly Popular $1,349 Weight-Loss Drug - Entrepreneur. These U.S. Health Insurers Will Now Cover Wegovy, the Wildly Popular $1,349 Weight-Loss Drug Entrepreneur",2024-03-29,news,health insurer cover wegovy wildly popular weightloss drug entrepreneur health insurer cover wegovy wildly popular weightloss drug entrepreneur,18
news_427,Bill requiring Colorado insurers to cover weight loss drugs clears first hurdle despite analysis showing significant costs - CBS News. Bill requiring Colorado insurers to cover weight loss drugs clears first hurdle despite analysis showing significant costs CBS News,2024-04-11,news,bill requiring colorado insurer cover weight loss drug clear first hurdle despite analysis showing significant cost cbs news bill requiring colorado insurer cover weight loss drug clear first hurdle despite analysis showing significant cost cbs news,36
news_428,"Biden proposes Medicare, Medicaid coverage of weight-loss drugs - Modern Healthcare News. Biden proposes Medicare, Medicaid coverage of weight-loss drugs Modern Healthcare News",2024-11-26,news,biden proposes medicare medicaid coverage weightloss drug modern healthcare news biden proposes medicare medicaid coverage weightloss drug modern healthcare news,20
news_429,Wegovy: Medicare Coverage Expands to Millions With Heart Disease - Healthline. Wegovy: Medicare Coverage Expands to Millions With Heart Disease Healthline,2024-03-26,news,wegovy medicare coverage expands million heart disease healthline wegovy medicare coverage expands million heart disease healthline,16
news_430,Medicare to cover Novo’s obesity drug for some patients - BioPharma Dive. Medicare to cover Novo’s obesity drug for some patients BioPharma Dive,2024-03-22,news,medicare cover novos obesity drug patient biopharma dive medicare cover novos obesity drug patient biopharma dive,16
news_431,Weight loss drugs are driving up premiums at the Massachusetts Health Connector - CBS News. Weight loss drugs are driving up premiums at the Massachusetts Health Connector CBS News,2024-09-13,news,weight loss drug driving premium massachusetts health connector cbs news weight loss drug driving premium massachusetts health connector cbs news,20
news_432,Thinking of buying Wegovy online? Here’s what to know about compounding pharmacies - NPR. Thinking of buying Wegovy online? Here’s what to know about compounding pharmacies NPR,2024-06-07,news,thinking buying wegovy online here know compounding pharmacy npr thinking buying wegovy online here know compounding pharmacy npr,18
news_433,Cost isn’t the only reason Medicare doesn’t cover Wegovy - statnews.com. Cost isn’t the only reason Medicare doesn’t cover Wegovy statnews.com,2024-01-08,news,cost isnt reason medicare doesnt cover wegovy statnewscom cost isnt reason medicare doesnt cover wegovy statnewscom,16
news_434,"WSJ: Elevance Health, Aetna widen coverage for Wegovy following CMS guidance - Fierce Healthcare. WSJ: Elevance Health, Aetna widen coverage for Wegovy following CMS guidance Fierce Healthcare",2024-03-28,news,wsj elevance health aetna widen coverage wegovy following cm guidance fierce healthcare wsj elevance health aetna widen coverage wegovy following cm guidance fierce healthcare,24
news_435,NC coverage of obesity drugs ends April 1. Here are alternatives. - Raleigh News & Observer. NC coverage of obesity drugs ends April 1. Here are alternatives. Raleigh News & Observer,2024-03-25,news,coverage obesity drug end april alternative raleigh news observer coverage obesity drug end april alternative raleigh news observer,18
